335,23,Banyuasin,2018-09-21 00:00:00.000,system,NULL,NULL
336,23,Empat Lawang,2018-09-22 00:00:00.000,system,NULL,NULL
337,23,LAHAT,2018-09-23 00:00:00.000,system,2020-04-28 15:34:49.497,23wmsadm1
338,23,Lubuklinggau,2018-09-24 00:00:00.000,system,NULL,NULL
339,23,Muara Enim,2018-09-25 00:00:00.000,system,NULL,NULL
340,23,Musi Banyuasin,2018-09-26 00:00:00.000,system,NULL,NULL
341,23,Musi Rawas,2018-09-27 00:00:00.000,system,NULL,NULL
342,23,Musi Rawas Utara,2018-09-28 00:00:00.000,system,NULL,NULL
343,23,Ogan Ilir,2018-09-29 00:00:00.000,system,NULL,NULL
344,15,Ambarawa kota,2018-09-21 00:00:00.000,system,NULL,NULL
345,15,Bancak,2018-09-22 00:00:00.000,system,NULL,NULL
346,15,Bandungan,2018-09-23 00:00:00.000,system,NULL,NULL
347,15,Banjarnegara kota,2018-09-24 00:00:00.000,system,NULL,NULL
348,15,Banyubiru,2018-09-25 00:00:00.000,system,NULL,NULL
349,15,Banyumanik,2018-09-26 00:00:00.000,system,NULL,NULL
350,15,Batang kota,2018-09-27 00:00:00.000,system,NULL,NULL
351,15,Bawen,2018-09-28 00:00:00.000,system,NULL,NULL
352,15,Bergas,2018-09-29 00:00:00.000,system,NULL,NULL
353,15,Blora kota,2018-09-30 00:00:00.000,system,NULL,NULL
354,15,Boyolali kota,2018-10-01 00:00:00.000,system,NULL,NULL
355,15,Brebes kota,2018-10-02 00:00:00.000,system,NULL,NULL
356,15,Bringin,2018-10-03 00:00:00.000,system,NULL,NULL
357,15,Candisari,2018-10-04 00:00:00.000,system,NULL,NULL
358,15,Demak kota,2018-10-05 00:00:00.000,system,NULL,NULL
359,15,Gajahmungkur,2018-10-06 00:00:00.000,system,NULL,NULL
360,15,Gayamsari,2018-10-07 00:00:00.000,system,NULL,NULL
361,15,Genuk,2018-10-08 00:00:00.000,system,NULL,NULL
362,15,Getasan,2018-10-09 00:00:00.000,system,NULL,NULL
363,15,Grobogan kota,2018-10-10 00:00:00.000,system,NULL,NULL
364,15,Gunungpati,2018-10-11 00:00:00.000,system,NULL,NULL
365,15,Jambu,2018-10-12 00:00:00.000,system,NULL,NULL
366,15,Jepara kota,2018-10-13 00:00:00.000,system,NULL,NULL
367,15,Kaliwungu,2018-10-14 00:00:00.000,system,NULL,NULL
368,15,Karanganyar kota,2018-10-15 00:00:00.000,system,NULL,NULL
369,15,Kebumen kota,2018-10-16 00:00:00.000,system,NULL,NULL
370,15,Kendal kota,2018-10-17 00:00:00.000,system,NULL,NULL
371,15,Klaten kota,2018-10-18 00:00:00.000,system,NULL,NULL
372,15,Kudus kota,2018-10-19 00:00:00.000,system,NULL,NULL
373,15,Mijen,2018-10-20 00:00:00.000,system,NULL,NULL
374,15,Ngaliyan,2018-10-21 00:00:00.000,system,NULL,NULL
375,15,Pabelan,2018-10-22 00:00:00.000,system,NULL,NULL
376,15,Pati kota,2018-10-23 00:00:00.000,system,NULL,NULL
377,15,Pedurungan,2018-10-24 00:00:00.000,system,NULL,NULL
378,15,Pekalongan kota,2018-10-25 00:00:00.000,system,NULL,NULL
379,15,Pemalang kota,2018-10-26 00:00:00.000,system,NULL,NULL
380,15,Pringapus,2018-10-27 00:00:00.000,system,NULL,NULL
381,15,Purbalingga kota,2018-10-28 00:00:00.000,system,NULL,NULL
382,15,Rembang kota,2018-10-29 00:00:00.000,system,NULL,NULL
383,15,Salatiga kota,2018-10-30 00:00:00.000,system,NULL,NULL
384,15,Semarang Barat,2018-10-31 00:00:00.000,system,NULL,NULL
385,15,Semarang Selatan,2018-11-01 00:00:00.000,system,NULL,NULL
386,15,Semarang Tengah,2018-11-02 00:00:00.000,system,NULL,NULL
387,15,Semarang Timur,2018-11-03 00:00:00.000,system,NULL,NULL
388,15,Semarang Utara,2018-11-04 00:00:00.000,system,NULL,NULL
389,15,Sragen kota,2018-11-05 00:00:00.000,system,NULL,NULL
390,15,Sukoharjo kota,2018-11-06 00:00:00.000,system,NULL,NULL
391,15,Sumowono,2018-11-07 00:00:00.000,system,NULL,NULL
392,15,Suruh,2018-11-08 00:00:00.000,system,NULL,NULL
393,15,Susukan,2018-11-09 00:00:00.000,system,NULL,NULL
394,15,Tegal kota,2018-11-10 00:00:00.000,system,NULL,NULL
395,15,Temanggung kota,2018-11-11 00:00:00.000,system,NULL,NULL
396,15,Tembalang,2018-11-12 00:00:00.000,system,NULL,NULL
397,15,Tengaran,2018-11-13 00:00:00.000,system,NULL,NULL
398,15,Tugu,2018-11-14 00:00:00.000,system,NULL,NULL
399,15,Tuntang,2018-11-15 00:00:00.000,system,NULL,NULL
400,15,Ungaran Barat,2018-11-16 00:00:00.000,system,NULL,NULL
401,15,Ungaran kota,2018-11-17 00:00:00.000,system,NULL,NULL
402,15,Ungaran Timur,2018-11-18 00:00:00.000,system,NULL,NULL
403,15,Wonogiri kota,2018-11-19 00:00:00.000,system,NULL,NULL
404,15,Wonosobo kota,2018-11-20 00:00:00.000,system,NULL,NULL
405,15,z Other City,2018-11-21 00:00:00.000,system,NULL,NULL
406,15,z Outside Kabupaten,2018-11-22 00:00:00.000,system,NULL,NULL
407,15,z Outside Propinsi,2018-11-23 00:00:00.000,system,NULL,NULL
410,16,BANJARSARI SURAKARTA,2018-11-26 00:00:00.000,system,2019-09-09 17:12:47.547,16wmsadm1
411,16,BANTUL,2018-11-27 00:00:00.000,system,2019-09-09 17:10:06.717,16wmsadm1
427,16,Jebres Surakarta,2018-12-13 00:00:00.000,system,NULL,NULL
429,16,PUCANGSAWIT SOLO,2018-12-15 00:00:00.000,system,2019-09-14 14:24:35.017,16wmsadm1
432,16,KASIHAN,2018-12-18 00:00:00.000,system,2019-09-09 14:29:17.817,16wmsadm1
433,16,Kebumen kota,2018-12-19 00:00:00.000,system,NULL,NULL
434,16,PUCANGAN SOLO,2018-12-20 00:00:00.000,system,2019-09-09 17:14:57.143,16wmsadm1
439,16,BAKI SUKOHARJO,2018-12-25 00:00:00.000,system,2019-09-17 13:47:15.157,16wmsadm1
