206,81,60,8160,2,HQ-Return All,1,2018-07-17 14:54:36.190,administrator,NULL,NULL,0,0.000,0.000,0.000
210,81,90,8190,4,Intransit DS,0,2018-08-27 13:49:57.457,System,NULL,NULL,0,0.000,0.000,0.000
224,81,93,8193,3,HQ-Intransit BR,1,2018-09-14 13:46:56.113,usr181,NULL,NULL,1,0.000,0.000,0.000
225,13,02,1302,8,BDG-2nd Class Direct for Sale,100,2018-09-28 08:55:15.743,administrator,NULL,NULL,0,0.000,0.000,0.000
226,14,02,1402,8,CRB-2nd Class Direct for Sale,1,2018-10-04 11:08:38.203,99tes14,NULL,NULL,0,0.000,0.000,0.000
227,31,02,3102,8,MND-2nd Class Direct for Sale,100,2018-11-27 16:53:03.607,administrator,NULL,NULL,0,0.000,0.000,0.000
228,31,Z8,31Z8,13,MND-Return Not Process Yet,1,2018-11-27 16:53:19.717,administrator,NULL,NULL,0,0.000,0.000,0.000
229,23,02,2302,8,PLB-2nd Class Direct for Sale,10,2018-11-28 14:37:44.160,administrator,NULL,NULL,0,0.000,0.000,0.000
230,23,Z8,23Z8,13,PLB-Return Not Process Yet,10,2018-11-28 14:38:04.537,administrator,NULL,NULL,0,0.000,0.000,0.000
231,36,02,3602,8,PAL-2nd Class Direct for Sale,10,2018-11-28 14:39:53.730,administrator,NULL,NULL,0,0.000,0.000,0.000
232,36,Z8,36Z8,13,PAL-Return Not Process Yet,1,2018-11-28 14:40:09.230,administrator,NULL,NULL,0,0.000,0.000,0.000
233,16,02,1602,8,YGY-2nd Class Direct for Sale,10,2018-11-28 14:42:10.127,administrator,NULL,NULL,0,0.000,0.000,0.000
234,16,Z8,16Z8,13,YGY-Return Not Process Yet,1,2018-11-28 14:42:27.860,administrator,NULL,NULL,0,0.000,0.000,0.000
235,20,02,2002,8,DPS-2nd Class Direct for Sale,10,2018-11-29 08:38:52.467,administrator,NULL,NULL,0,0.000,0.000,0.000
236,20,Z8,20Z8,13,DPS-Return Not Process Yet,1,2018-11-29 08:39:15.157,administrator,NULL,NULL,0,0.000,0.000,0.000
237,34,02,3402,8,KND-2nd Class Direct for Sale,10,2018-11-29 08:43:09.267,administrator,NULL,NULL,0,0.000,0.000,0.000
238,34,Z8,34Z8,13,KND-Return Not Process Yet,1,2018-11-29 08:43:24.070,administrator,NULL,NULL,0,0.000,0.000,0.000
239,24,02,2402,8,PDG-2nd Class Direct for Sale,10,2018-11-29 14:49:03.303,administrator,NULL,NULL,0,0.000,0.000,0.000
240,24,Z8,24Z8,13,PDG-Return Not Process Yet,1,2018-11-29 14:49:19.583,administrator,NULL,NULL,0,0.000,0.000,0.000
241,17,02,1702,8,PWK-2nd Class Direct for Sale,10,2018-11-29 14:50:12.320,administrator,NULL,NULL,0,0.000,0.000,0.000
242,17,Z8,17Z8,13,PWK-Return Not Process Yet,1,2018-11-29 14:50:27.933,administrator,NULL,NULL,0,0.000,0.000,0.000
243,15,02,1502,8,SMG-2nd Class Direct for Sale,10,2018-11-29 14:51:23.167,administrator,NULL,NULL,0,0.000,0.000,0.000
244,15,Z8,15Z8,13,SMG-Return Not Process Yet,1,2018-11-29 14:51:43.683,administrator,NULL,NULL,0,0.000,0.000,0.000
245,81,Z8,81Z8,13,HQ-Return Not Process Yet,1,2019-03-16 14:57:32.640,administrator,2019-03-16 14:57:57.123,administrator,0,0.000,0.000,0.000
246,80,Z8,80Z8,13,HUB-Return Not Process Yet,1,2019-03-16 14:59:10.397,administrator,NULL,NULL,0,0.000,0.000,0.000
247,41,Z8,41Z8,13,KRW-Return Not Process Yet,1,2019-03-16 15:00:05.707,administrator,NULL,NULL,0,0.000,0.000,0.000
248,40,Z8,40Z8,13,ACH-Return Not Process Yet,1,2019-03-16 15:01:17.747,administrator,NULL,NULL,0,0.000,0.000,0.000
249,39,Z8,39Z8,13,JBR-Return Not Process Yet,1,2019-03-16 15:02:07.737,administrator,NULL,NULL,0,0.000,0.000,0.000
250,38,Z8,38Z8,13,SRG-Return Not Process Yet,1,2019-03-16 15:03:02.303,administrator,NULL,NULL,0,0.000,0.000,0.000
251,37,Z8,37Z8,13,BTM-Return Not Process Yet,1,2019-03-16 15:03:59.567,administrator,NULL,NULL,0,0.000,0.000,0.000
252,35,Z8,35Z8,13,TRK-Return Not Process Yet,1,2019-03-16 15:05:26.423,administrator,NULL,NULL,0,0.000,0.000,0.000
253,33,Z8,33Z8,13,JMB-Return Not Process Yet,1,2019-03-16 15:08:27.280,administrator,NULL,NULL,0,0.000,0.000,0.000
254,32,Z8,32Z8,13,BGR-Return Not Process Yet,1,2019-03-16 15:09:24.313,administrator,NULL,NULL,0,0.000,0.000,0.000
255,30,Z8,30Z8,13,PTN-Return Not Process Yet,1,2019-03-16 15:15:06.527,administrator,NULL,NULL,0,0.000,0.000,0.000
256,29,Z8,29Z8,13,LPG-Return Not Process Yet,1,2019-03-16 15:16:26.797,administrator,NULL,NULL,0,0.000,0.000,0.000
257,28,Z8,28Z8,13,MKS-Return Not Process Yet,1,2019-03-16 15:19:11.157,administrator,NULL,NULL,0,0.000,0.000,0.000
258,26,Z8,26Z8,13,MLG-Return Not Process Yet,1,2019-03-16 15:20:29.227,administrator,NULL,NULL,0,0.000,0.000,0.000
259,25,Z8,25Z8,13,PKB-Return Not Process Yet,1,2019-03-16 15:21:55.627,administrator,NULL,NULL,0,0.000,0.000,0.000
260,22,Z8,22Z8,13,BJR-Return Not Process Yet,1,2019-03-16 15:46:17.200,administrator,NULL,NULL,0,0.000,0.000,0.000
261,21,Z8,21Z8,13,SMR-Return Not Process Yet,1,2019-03-16 15:47:11.560,administrator,NULL,NULL,0,0.000,0.000,0.000
262,19,Z8,19Z8,13,SBY-Return Not Process Yet,1,2019-03-16 15:49:00.367,administrator,NULL,NULL,0,0.000,0.000,0.000
263,18,Z8,18Z8,13,KDR-Return Not Process Yet,1,2019-03-16 15:52:58.583,administrator,NULL,NULL,0,0.000,0.000,0.000
264,92,01,9201,1,LBK-1st Class,1,2020-02-02 17:09:52.720,swadaya,NULL,NULL,0,0.000,0.000,0.000
265,92,90,9290,3,LBK-Intransit BR,1,2020-02-02 17:10:29.190,swadaya,NULL,NULL,1,0.000,0.000,0.000
266,92,93,9293,4,LBK-Intransit DS,1,2020-02-02 17:10:45.533,swadaya,NULL,NULL,1,0.000,0.000,0.000
267,92,60,9260,2,LBK-Return All,1,2020-02-02 17:11:02.143,swadaya,NULL,NULL,0,0.000,0.000,0.000
268,91,01,9101,1,BTM-1st Class,1,2020-02-02 17:14:31.953,swadaya,NULL,NULL,0,0.000,0.000,0.000
269,91,60,9160,2,BTM-Return All,1,2020-02-02 17:14:46.890,swadaya,NULL,NULL,0,0.000,0.000,0.000
270,91,90,9190,3,BTM-Intransit BR,1,2020-02-02 17:15:04.017,swadaya,NULL,NULL,1,0.000,0.000,0.000
271,91,93,9193,4,BTM-Intransit DS,1,2020-02-02 17:15:26.737,swadaya,NULL,NULL,1,0.000,0.000,0.000
272,93,01,9301,1,TSK-1st Class,1,2020-02-02 17:16:42.583,swadaya,NULL,NULL,0,0.000,0.000,0.000
273,93,60,9360,2,TSK-Return All,1,2020-02-02 17:17:01.007,swadaya,NULL,NULL,0,0.000,0.000,0.000
274,93,90,9390,3,TSK-Intransit BR,1,2020-02-02 17:18:32.120,swadaya,NULL,NULL,1,0.000,0.000,0.000
275,93,93,9393,4,TSK-Intransit DS,1,2020-02-02 17:19:19.560,swadaya,NULL,NULL,1,0.000,0.000,0.000
