208,SWADAYA,205,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
209,SWADAYA,205,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
210,SWADAYA,206,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
211,SWADAYA,206,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
212,KARAWANG,8,GST,Z3D005,0.000,0.000,60480.000,0,2,NULL,logkr2,NULL,NULL
213,KARAWANG,8,GST,Z3D004,0.000,0.000,60480.000,0,2,NULL,logkr2,NULL,NULL
214,KARAWANG,8,GST,Z3D003,2500000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
215,KARAWANG,11,GST,Z3D005,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
216,KARAWANG,11,GST,Z3D004,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
217,KARAWANG,20,GST,Z3D003,1100000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
218,KARAWANG,27,GST,Z3D005,0.000,0.000,65840.000,0,2,NULL,logkr2,NULL,NULL
219,KARAWANG,27,GST,Z3D003,2100000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
220,KARAWANG,32,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
221,KARAWANG,32,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
222,KARAWANG,38,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
223,KARAWANG,38,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
224,KARAWANG,39,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
225,KARAWANG,39,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
226,KARAWANG,43,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
227,KARAWANG,45,GST,Z3D005,0.000,0.000,75264.000,0,1,NULL,logkr2,NULL,NULL
228,KARAWANG,45,GST,Z3D004,0.000,0.000,75264.000,0,2,NULL,logkr2,NULL,NULL
229,KARAWANG,49,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
230,KARAWANG,50,GST,Z3D005,0.000,0.000,57330.000,0,2,NULL,logkr2,NULL,NULL
231,KARAWANG,50,GST,Z3D004,0.000,0.000,57330.000,0,2,NULL,logkr2,NULL,NULL
232,KARAWANG,59,GST,Z3D005,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
233,KARAWANG,59,GST,Z3D004,0.000,0.000,75000.000,0,2,NULL,logkr2,NULL,NULL
234,KARAWANG,64,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
235,KARAWANG,64,GST,Z3D003,1100000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
236,KARAWANG,94,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
237,KARAWANG,94,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
238,KARAWANG,119,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
239,KARAWANG,140,GST,Z3D005,0.000,0.000,200000.000,0,6,NULL,logkr2,NULL,NULL
240,KARAWANG,145,GST,Z3D005,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
241,KARAWANG,145,GST,Z3D004,0.000,0.000,81600.000,0,2,NULL,logkr2,NULL,NULL
242,KARAWANG,149,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
243,KARAWANG,180,GST,Z3D005,0.000,0.000,75264.000,0,1,NULL,logkr2,NULL,NULL
244,KARAWANG,180,GST,Z3D003,2380000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
245,KARAWANG,190,GST,Z3D005,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
246,KARAWANG,190,GST,Z3D004,0.000,0.000,72000.000,0,2,NULL,logkr2,NULL,NULL
247,KARAWANG,193,GST,Z3D005,0.000,0.000,35280.000,0,1,NULL,logkr2,NULL,NULL
248,KARAWANG,197,GST,Z3D005,0.000,0.000,65856.000,0,1,NULL,logkr2,NULL,NULL
249,KARAWANG,197,GST,Z3D003,2100000.000,0.000,0.000,0,1,NULL,logkr2,NULL,NULL
250,KARAWANG,197,GST,Z3D002,1149500.000,0.000,0.000,0,2,NULL,logkr2,NULL,NULL
