207,Z3D003,D20,DK 9399 SF,,2018-12-04 15:33:24.973,20wmsadm1,NULL,NULL,,,,,1
208,Z3D003,D20,DK 8474 KB,,2018-12-04 15:34:32.273,20wmsadm1,NULL,NULL,,,,,1
209,Z3D001,S16,AB 8409 BU,,2018-12-11 16:08:42.697,16wmsadm1,NULL,NULL,,,,3D1616,1
210,Z3D003,D20,DK 9370 SF,,2018-12-14 09:41:42.630,20wmsadm1,NULL,NULL,,,,,1
211,Z3D003,D20,DK 9572 S0,,2018-12-14 09:42:50.917,20wmsadm1,NULL,NULL,,,,,1
212,Z3D003,D20,DK 9432 SE,,2018-12-14 09:43:17.697,20wmsadm1,NULL,NULL,,,,,1
213,Z3D003,D20,DK 9355 SF,,2018-12-14 09:43:48.193,20wmsadm1,NULL,NULL,,,,,1
214,Z3D003,D20,DK 8521 SA,,2018-12-14 09:44:18.820,20wmsadm1,NULL,NULL,,,,,1
215,Z3D003,D20,DR 8632 OZ,,2018-12-14 09:44:47.473,20wmsadm1,NULL,NULL,,,,,1
216,Z3D003,D20,DK 9490 SK,,2018-12-14 09:45:10.937,20wmsadm1,NULL,NULL,,,,,1
217,Z3D003,D20,DK 8016 J,,2018-12-14 09:45:56.973,20wmsadm1,NULL,NULL,,,,,1
218,Z3D003,D20,DK 8017 J,,2018-12-14 09:46:17.857,20wmsadm1,NULL,NULL,,,,,1
219,Z3D003,D20,DK 8375 EM,,2018-12-14 09:46:44.720,20wmsadm1,NULL,NULL,,,,,1
220,Z3D003,D20,DK 9510 AQ,,2018-12-14 10:54:48.600,20wmsadm1,NULL,NULL,,,,,1
221,Z3D003,D20,DK 8766 C,,2018-12-14 10:55:03.240,20wmsadm1,NULL,NULL,,,,,1
222,Z3D003,D20,DK 9333 AZ,,2018-12-14 10:55:15.757,20wmsadm1,NULL,NULL,,,,,1
223,Z3D003,D20,DK 8441 AC,,2018-12-14 10:55:27.170,20wmsadm1,NULL,NULL,,,,,1
224,Z3D003,D20,DK 9547 AX,,2018-12-14 10:55:41.217,20wmsadm1,NULL,NULL,,,,,1
225,Z3D003,D20,DK 9517 AU,,2018-12-14 10:56:07.113,20wmsadm1,NULL,NULL,,,,,1
226,Z3D003,D20,DK 8694 AX,,2018-12-14 10:56:36.053,20wmsadm1,NULL,NULL,,,,,1
227,Z3D003,D20,DK 8688 AX,,2018-12-14 10:56:47.750,20wmsadm1,NULL,NULL,,,,,1
228,Z3D003,D20,DK 8684 AX,,2018-12-14 10:57:00.900,20wmsadm1,NULL,NULL,,,,,1
229,Z3D003,D20,DK 8768 QR,,2018-12-14 10:57:11.990,20wmsadm1,NULL,NULL,,,,,1
230,Z3D003,D20,DK 8755 QR,,2018-12-14 10:57:24.620,20wmsadm1,NULL,NULL,,,,,1
231,Z3D003,D20,DK 9547 AM,,2018-12-14 10:57:35.763,20wmsadm1,NULL,NULL,,,,,1
232,Z3D003,D20,DK 9491 AX,,2018-12-14 10:57:47.147,20wmsadm1,NULL,NULL,,,,,1
233,Z3D003,D20,DK 9539 KQ,,2018-12-14 10:57:58.587,20wmsadm1,NULL,NULL,,,,,1
234,Z3D003,D20,DK 9556 KP,,2018-12-14 10:58:09.153,20wmsadm1,NULL,NULL,,,,,1
235,Z3D003,D20,DK 9438 SE,,2018-12-14 10:58:21.367,20wmsadm1,NULL,NULL,,,,,1
236,Z3D003,D20,DK 9309 SF,,2018-12-14 10:58:36.290,20wmsadm1,NULL,NULL,,,,,1
237,Z3D003,D20,DK 8909 SW,,2018-12-14 10:58:53.363,20wmsadm1,NULL,NULL,,,,,1
238,Z3D003,D20,DK 9563 SH,,2018-12-14 10:59:08.010,20wmsadm1,NULL,NULL,,,,,1
240,Z3D001,S16,AD 1727 CU,,2019-01-03 10:13:51.943,16wmsadm1,NULL,NULL,,,,3D1616,1
242,Z3D027,S18,AG 9016 AA,,2019-01-04 10:32:29.927,SYSTEM,NULL,,,,,,1
243,Z3D003,S18,B 9912 HX,,2019-01-04 10:32:30.037,SYSTEM,NULL,,,,,,1
244,Z3D002,S18,B 9874 BDH,,2019-01-04 10:32:30.113,SYSTEM,NULL,,,,,,1
245,Z3D003,S18,B 9742 NDC,,2019-01-04 10:32:30.177,SYSTEM,2019-04-16 09:15:26.983,18wmsadm1,,,,,1
246,Z3D013,S18,B 9771 TYU,,2019-01-04 10:32:30.240,SYSTEM,NULL,,,,,,1
247,Z3D003,S18,B 9164 QU,,2019-01-04 10:32:30.300,SYSTEM,2019-04-16 09:14:53.673,18wmsadm1,,,,,1
248,Z3D003,S18,L 9053 GI,,2019-01-04 10:32:30.363,SYSTEM,NULL,,,,,,1
254,Z3D001,T23,B 9574 UAN,,2019-01-04 10:32:30.753,SYSTEM,NULL,,,,,,1
255,Z3D001,T23,B 9575 UAN,,2019-01-04 10:32:30.817,SYSTEM,NULL,,,,,,1
256,Z3D002,T23,B 9299 UIU,,2019-01-04 10:32:30.880,SYSTEM,NULL,,,,,,1
257,Z3D002,T23,B 9301 UIU,,2019-01-04 10:32:30.957,SYSTEM,NULL,,,,,,1
258,Z3D002,T23,B 9772 UIT,,2019-01-04 10:32:31.020,SYSTEM,2019-03-15 16:38:12.897,23wmsadm1,,,,,1
259,Z3D026,T23,B 9870 UXT,,2019-01-04 10:32:31.080,SYSTEM,NULL,,,,,,1
260,Z3D026,T23,B 9871 UXT,,2019-01-04 10:32:31.143,SYSTEM,NULL,,,,,,1
261,Z3D026,T23,B 9872 UXT,,2019-01-04 10:32:31.190,SYSTEM,NULL,,,,,,1
262,Z3D026,T23,B 9873 UXT,,2019-01-04 10:32:31.253,SYSTEM,NULL,,,,,,1
263,Z3D026,T23,B 9874 UXT,,2019-01-04 10:32:31.317,SYSTEM,NULL,,,,,,1
264,Z3D026,T23,B 9875 UXT,,2019-01-04 10:32:31.393,SYSTEM,NULL,,,,,,1
265,Z3D026,T23,B 9876 UXT,,2019-01-04 10:32:31.457,SYSTEM,NULL,,,,,,1
266,Z3D026,T23,"B 9877 UXT ",,2019-01-04 10:32:31.520,SYSTEM,NULL,,,,,,1
