124,Z3D014,SAM,BE 9024 AS,NULL,2017-02-24 18:40:44.467,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
125,Z3D014,SAM,BE 9463 BP,,2017-02-24 18:40:44.553,NULL,NULL,missdy,,,,,1
126,Z3D014,SAM,BE 9577 CN,NULL,2017-02-24 18:40:44.650,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
127,Z3D014,SAM,BE 9221 AP,NULL,2017-02-24 18:40:44.727,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
128,Z3D014,SAM,BE 9578 CN,NULL,2017-02-24 18:40:44.810,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
129,Z3D013,SAM,BE 9184 AO,NULL,2017-02-24 18:40:44.890,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
130,Z3D013,SAM,BE 9989 CK,NULL,2017-02-24 18:40:44.970,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
131,Z3D013,SAM,BE 9454 CD,NULL,2017-02-24 18:40:45.050,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
132,Z3D013,SAM,BE 9220 AP,NULL,2017-02-24 18:40:45.130,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
133,Z3D014,SAM,BE 9881 CS,NULL,2017-02-24 18:40:45.210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
134,Z3D014,SAM,BE 9152 CN,NULL,2017-02-24 18:40:45.293,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
135,Z3D015,SAM,BE 9753 CM,NULL,2017-02-24 18:40:45.380,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
136,Z3D014,SAM,BE 9115 AD,NULL,2017-02-24 18:40:45.460,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
137,Z3D015,SAM,BE 9752 CM,NULL,2017-02-24 18:40:45.540,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
138,Z3D014,SAM,BE 9169 CO,NULL,2017-02-24 18:40:45.617,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
139,Z3D014,SAM,BE 9215 AR,NULL,2017-02-24 18:40:45.700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
140,Z3D014,SAM,BE 9481 CK,NULL,2017-02-24 18:40:45.780,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
141,Z3D014,SAM,BE 9626 CN,NULL,2017-02-24 18:40:45.860,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
142,Z3D014,SAM,BE 9522 CS,NULL,2017-02-24 18:40:45.943,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
143,Z3D013,SAM,BE 9275 CL,NULL,2017-02-24 18:40:46.023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
144,Z3D018,SAM,BE 9756 CL,NULL,2017-02-24 18:40:46.107,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
145,Z3D014,SAM,BE 9837 CK,NULL,2017-02-24 18:40:46.183,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
146,Z3D014,SAM,BE 9150 CN,NULL,2017-02-24 18:40:46.270,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
147,Z3D013,SAM,BE 9164 AO,,2017-02-24 18:40:46.350,NULL,2017-10-07 09:45:35.227,nlockr1,,,,,1
148,Z3D014,SAM,BE 9154 CN,NULL,2017-02-24 18:40:46.433,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
149,Z3D013,SAM,BE 9556 CI,NULL,2017-02-24 18:40:46.513,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
150,Z3D015,SAM,BE 9238 AE,NULL,2017-02-24 18:40:46.583,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1
151,Z3D018,NLI,B 9100 UYV,,2017-02-24 18:40:46.663,NULL,2019-04-28 01:51:23.677,nlockr1,,,,,1
152,Z3D018,SML,B 9863 BJ,,2017-02-24 18:40:46.740,NULL,2018-05-03 15:50:07.100,logsd1,,,,,1
153,Z3D018,SML,B 9584 UZ,,2017-02-24 18:40:46.823,NULL,2018-05-03 15:49:27.070,logsd1,,,,,1
155,Z3D017,SML,H 1887 CW,,2017-02-24 18:40:46.983,NULL,2018-04-24 23:54:17.680,nlockr1,,,,,1
156,Z3D018,NLI,B 9938 UYW,,2017-02-24 18:40:47.060,NULL,2019-02-20 18:05:43.593,nlockr1,,,,,1
157,Z3D014,SML,B 9097 UYV,,2017-02-24 18:40:47.140,NULL,2018-10-06 08:25:20.160,nlocsd3,,,,,1
158,Z3D018,SML,B 9887 UZ,,2017-02-24 18:40:47.223,NULL,2018-05-03 15:50:16.753,logsd1,,,,,1
159,Z3D017,SML,B 9135 UU,,2017-02-24 18:40:47.303,NULL,2017-10-10 09:04:54.703,nlockr1,,,,,1
160,Z3D018,SML,B 9817 JR,,2017-02-24 18:40:47.387,NULL,2018-05-03 15:49:45.483,logsd1,,,,,1
161,Z3D023,SML,S 8989 UW,,2017-02-24 18:40:47.467,NULL,2017-10-09 08:06:56.023,nlockr1,,,,,1
